course_department;course_code;professor;time;course_title;completed;total_enrolled;the_course_content;amount_learned;the_course_as_a_whole;instructors_effectiveness;grading_techniques
ATMS;340;robert houze;wi15;Introduction to Thermodynamics and Cloud Processes;10;21;3.3;3.17;3.3;3.25;3.75
ATMS;341;thomas ackerman;sp14;Atmospheric Radiative Transfer;13;17;4.0;4.13;3.88;4.0;4.0
ATMS;341;qiang fu;sp13;Atmospheric Radiative Transfer;17;24;3.5;2.92;3.42;3.15;2.64
ATMS;341;qiang fu;sp15;Atmospheric Radiative Transfer;9;20;3.0;3.0;3.6;3.63;4.25
ATMS;358;lyatt jaegle;sp13;Fundamentals of Atmospheric Chemistry;16;30;3.5;3.9;3.93;3.75;4.63
ATMS;358;lyatt jaegle;sp15;Fundamentals of Atmospheric Chemistry;13;29;3.8;3.6;3.75;3.8;4.0
ATMS;370;clifford mass;wi14;Atmospheric Structure and Analysis;14;17;4.63;4.72;4.63;4.63;4.5
ATMS;370;lynn mcmurdie;wi14;Atmospheric Structure and Analysis;12;17;NULL;4.64;NULL;4.83;NULL
ATMS;370;michael warner;wi15;Atmospheric Structure and Analysis;11;19;NULL;4.58;NULL;4.58;NULL
ATMS;370;clifford mass;wi15;Atmospheric Structure and Analysis;11;19;3.67;3.75;4.0;4.0;3.75
ATMS;380;daehyun kim;wi15;Weather and Climate Prediction;6;10;4.0;4.0;4.0;4.17;4.17
ATMS;431;robert wood;au13;Boundary-Layer Meteorology;15;20;4.11;4.0;4.22;3.95;4.29
ATMS;431;robert wood;au14;Boundary-Layer Meteorology;10;21;4.67;4.5;4.67;4.67;4.6
ATMS;441;gregory hakim;au13;Atmospheric Motions I;18;24;3.86;3.71;3.39;4.1;2.63
ATMS;441;daehyun kim;au14;Atmospheric Motions I;9;18;3.83;3.25;3.5;4.0;3.63
ATMS;442;dargan frierson;wi14;Atmospheric Motions II;15;21;4.56;4.75;4.75;4.75;4.82
ATMS;442;lynn mcmurdie;wi14;Atmospheric Motions II;17;21;NULL;4.43;NULL;4.44;NULL
ATMS;444;f eckel;sp14;Design and Application of Ensemble Prediction Systems;5;15;4.25;4.0;4.0;4.67;4.67
ATMS;444;f eckel;sp13;Design and Application of Ensemble Prediction Systems;8;8;4.7;4.93;4.93;4.93;4.5
ATMS;451;becky alexander;wi14;Instruments and Observations;7;16;3.0;3.0;2.75;2.25;3.0
ATMS;451;robert wood;wi15;Instruments and Observations;4;11;4.5;4.5;4.5;4.83;4.5
ATMS;452;nicholas bond;sp14;Weather Forecasting and Advanced Synoptic Meteorology;10;14;4.67;4.86;4.79;4.67;4.75
ATMS;452;clifford mass;sp14;Weather Forecasting and Advanced Synoptic Meteorology;4;14;5.0;5.0;5.0;5.0;5.0
ATMS;452;clifford mass;sp13;Weather Forecasting and Advanced Synoptic Meteorology;6;8;4.5;4.5;4.75;4.9;4.5
ATMS;452;nicholas bond;sp13;Weather Forecasting and Advanced Synoptic Meteorology;6;8;4.75;4.9;4.75;4.5;4.75
ATMS;452;clifford mass;sp15;Weather Forecasting and Advanced Synoptic Meteorology;3;8;4.75;4.75;4.75;5.0;4.25
ATMS;452;nicholas bond;sp15;Weather Forecasting and Advanced Synoptic Meteorology;3;8;4.75;4.75;4.75;5.0;4.75
ATMS;458;lyatt jaegle;au13;Air Pollution Chemistry;14;19;3.93;4.2;3.94;3.67;4.13
ATMS;458;joel thornton;au14;Air Pollution Chemistry;13;19;4.69;4.85;4.69;4.96;4.78
ATMS;487;dargan frierson;au13;Fundamentals of Climate Change;9;13;4.25;4.08;4.33;4.33;4.0
ATMS;490;luke madaus;sp13;Current Weather Analysis;17;36;4.79;4.65;4.79;4.85;4.89
ATMS;490;scott powell;wi14;Current Weather Analysis;40;42;4.32;4.1;4.24;4.5;4.67
ATMS;490;scott powell;sp14;Current Weather Analysis;34;45;4.19;4.28;4.19;4.15;4.56
ATMS;490;scott powell;wi15;Current Weather Analysis;18;37;4.0;4.21;4.17;4.36;4.36
ATMS;490;luke madaus;sp15;Current Weather Analysis;6;28;4.75;4.5;4.75;4.5;4.9
ATMS;501;dennis hartmann;au13;Fundamentals of Physics and Chemistry of the Atmosphere;18;18;3.58;3.58;3.5;3.6;3.6
ATMS;501;cecilia bitz;au14;Fundamentals of Physics and Chemistry of the Atmosphere;21;24;3.95;3.83;3.55;3.73;3.83
ATMS;502;lynn mcmurdie;sp14;Introduction to Synoptic Meteorology;14;17;3.8;3.6;3.9;3.92;3.83
ATMS;502;lynn mcmurdie;sp15;Introduction to Synoptic Meteorology;9;13;4.75;4.75;4.94;5.0;4.75
ATMS;504;michael warner;wi15;Atmospheric Motions II;6;12;NULL;3.83;NULL;4.17;NULL
ATMS;504;cecilia bitz;wi15;Atmospheric Motions II;5;12;3.33;3.33;3.75;4.0;4.25
ATMS;505;christopher bretherton;au14;Introduction to Fluid Dynamics;26;28;4.03;4.2;4.32;4.38;4.23
ATMS;510;stephen warren;sp14;Physics of Ice;6;6;4.25;4.5;4.75;4.5;3.5
ATMS;532;stephen warren;wi14;Atmospheric Radiation: Introductory;13;14;4.57;4.31;4.69;4.91;4.75
ATMS;532;qiang fu;wi15;Atmospheric Radiation: Introductory;13;15;4.57;4.25;4.0;4.69;4.25
ATMS;533;stephen warren;au13;Atmospheric Radiation: Advanced;5;4;4.88;5.0;5.0;4.67;5.0
ATMS;535;robert wood;sp14;Cloud Microphysics and Dynamics;11;13;3.42;3.86;3.6;3.5;3.88
ATMS;535;robert wood;sp13;Cloud Microphysics and Dynamics;6;8;4.1;4.0;4.0;3.75;4.0
ATMS;535;angela rowe;sp15;Cloud Microphysics and Dynamics;12;18;4.0;3.5;3.83;3.5;3.5
ATMS;536;dale durran;wi14;Mesoscale Storm Structure and Dynamics;7;8;4.13;4.33;4.63;4.8;4.2
ATMS;542;david battisti;sp14;Synoptic and Mesoscale Dynamics;10;12;4.79;4.5;4.6;4.0;4.0
ATMS;542;david battisti;sp13;Synoptic and Mesoscale Dynamics;6;6;3.5;3.0;2.5;2.33;3.0
ATMS;542;brian rose;sp13;Synoptic and Mesoscale Dynamics;6;6;4.25;4.0;3.83;4.0;3.75
ATMS;542;daehyun kim;sp15;Synoptic and Mesoscale Dynamics;11;12;4.0;3.67;3.86;3.88;2.88
ATMS;552;dennis hartmann;wi14;Objective Analysis;13;13;4.91;4.57;4.78;4.14;4.57
ATMS;552;christopher bretherton;wi15;Objective Analysis;19;20;4.77;4.71;4.71;4.64;4.42
ATMS;558;joel thornton;wi14;Atmospheric Chemistry;11;14;4.0;4.0;4.58;4.38;3.6
ATMS;558;becky alexander;sp13;Atmospheric Chemistry;10;10;4.21;3.93;4.13;4.67;4.0
ATMS;558;joel thornton;wi15;Atmospheric Chemistry;6;13;3.75;3.9;3.75;3.75;3.5
ATMS;564;joel thornton;sp14;Atmospheric Aerosol and Multiphase Atmospheric Chemistry;6;7;4.75;4.75;4.75;4.75;4.75
ATMS;571;dennis hartmann;au14;Advanced Physical Climatology;12;16;4.83;4.83;4.75;4.75;4.5
ATMS;582;dale durran;wi15;Advanced Numerical Modeling of Geophysical Flows;8;9;4.5;4.7;4.7;4.83;4.7
ATMS;588;abigail swann;wi14;The Global Carbon Cycle and Climate;14;16;4.0;4.25;3.83;4.25;3.9
ATMS;588;abigail swann;wi15;The Global Carbon Cycle and Climate;16;18;3.75;3.5;3.5;3.3;3.25
ATMS;591;robert wood;sp15;Special Topics;5;6;4.67;4.67;4.88;4.88;5.0
AUTISM;501;raphael bernier;au13;NULL;14;15;4.5;4.5;4.57;4.72;3.92
AUTISM;502;raphael bernier;wi14;NULL;12;13;4.75;4.75;4.9;4.75;4.3
AUTISM;503;james mancini;sp14;NULL;12;0;4.75;4.83;4.9;4.71;4.0
BA;390;raj rakhra;sp13;Business Honors Seminar;6;6;5.0;5.0;5.0;5.0;4.9
BA;390;raj rakhra;wi14;Business Honors Seminar;26;27;4.41;4.74;4.69;4.63;4.07
BA;390;raj rakhra;wi15;Business Honors Seminar;20;21;4.39;4.3;4.39;4.73;3.79
BA;490;pacharee sudhinaraset;au13;Special Topics in Business;16;17;4.5;4.77;4.7;4.93;4.77
BA;500;morela hernandez;au13;Business Administration I;68;69;3.95;3.88;4.19;4.51;4.03
BA;500;gregory bigley;au13;Business Administration I;69;69;4.19;4.05;4.31;4.51;4.27
BA;500;lance young;au14;Business Administration I;43;51;3.78;3.6;3.88;3.77;4.22
BA;500;shailendra jain;au14;Business Administration I;40;51;3.38;3.43;3.18;3.03;3.17
BA;500;charles hill;au14;Business Administration I;55;51;4.45;4.41;4.64;4.36;3.98
BA;500;frank hodge;au14;Business Administration I;51;51;4.56;4.45;4.68;4.82;4.21
BA;500;thomas gilbert;au13;Business Administration I;70;69;4.79;4.8;4.91;4.86;4.34
BA;500;frank hodge;au13;Business Administration I;68;69;4.36;4.44;4.47;4.74;4.43
BA;500;shailendra jain;au13;Business Administration I;78;69;3.78;3.87;3.97;3.89;3.62
BA;500;charles hill;au13;Business Administration I;69;69;4.14;3.83;4.21;4.02;3.4
BA;500;warren boeker;su13;Business Administration I;14;14;4.5;4.13;4.21;3.93;4.5
BA;500;erich studer-ellis;su13;Business Administration I;14;14;4.8;4.86;4.86;4.96;4.72
BA;500;steve sefcik;su13;Business Administration I;13;14;4.91;4.78;4.96;4.85;4.69
BA;500;erich studer-ellis;su14;Business Administration I;18;18;4.68;4.28;4.81;4.97;4.5
BA;500;steve sefcik;su14;Business Administration I;16;18;4.36;4.5;4.17;4.25;4.25
BA;500;warren boeker;su14;Business Administration I;18;18;3.9;4.08;4.0;3.83;4.14
BA;500;christina fong;au14;Business Administration I;51;51;4.04;3.88;4.18;4.4;3.8
BA;500;gregory bigley;au14;Business Administration I;52;51;4.21;3.87;4.27;4.24;4.09
BA;500;morela hernandez;au13;Business Administration I;70;70;4.23;4.05;4.47;4.55;4.34
BA;500;gregory bigley;au13;Business Administration I;70;70;4.25;4.17;4.58;4.7;4.27
BA;500;shailendra jain;au14;Business Administration I;48;53;3.62;3.69;3.7;3.64;3.14
BA;500;charles hill;au14;Business Administration I;39;53;4.53;4.42;4.57;4.23;3.38
BA;500;frank hodge;au14;Business Administration I;38;53;4.5;4.33;4.6;4.84;3.92
BA;500;lance young;au14;Business Administration I;39;53;3.88;3.88;3.88;3.85;3.98
BA;500;thomas gilbert;au13;Business Administration I;58;70;4.84;4.74;4.84;4.79;4.61
BA;500;frank hodge;au13;Business Administration I;64;70;4.48;4.37;4.44;4.57;4.57
BA;500;shailendra jain;au13;Business Administration I;50;70;4.0;4.04;3.78;3.83;3.97
BA;500;charles hill;au13;Business Administration I;66;70;4.12;4.21;4.34;4.25;3.17
BA;500;christina fong;au14;Business Administration I;50;53;3.36;3.74;3.78;3.68;3.42
BA;500;gregory bigley;au14;Business Administration I;52;53;3.96;3.79;4.15;4.46;4.12
BA;501;david sirmon;wi14;Business Administration II;55;70;2.89;2.54;2.98;2.85;2.83
BA;501;michael johnson;wi14;Business Administration II;51;70;3.81;3.42;3.72;4.08;3.47
BA;501;foad iravani;wi14;Business Administration II;58;70;3.19;3.36;3.05;2.63;3.8
BA;501;christopher barnes;wi15;Business Administration II;34;52;2.92;1.92;2.5;2.39;2.81
BA;501;foad iravani;wi15;Business Administration II;34;52;4.14;4.0;4.11;4.14;4.56
BA;501;david sirmon;wi15;Business Administration II;41;52;3.74;3.36;3.75;3.67;3.31
BA;501;michael johnson;wi14;Business Administration II;41;69;4.11;3.7;4.25;4.24;3.73
BA;501;david sirmon;wi14;Business Administration II;52;69;2.79;2.5;2.79;2.86;2.94
BA;501;foad iravani;wi14;Business Administration II;65;69;3.56;3.73;3.32;2.89;3.93
BA;501;david sirmon;wi15;Business Administration II;38;52;3.86;3.67;3.88;3.86;3.5
BA;501;foad iravani;wi15;Business Administration II;46;52;4.12;4.07;4.2;4.45;4.45
BA;501;christopher barnes;wi15;Business Administration II;40;52;2.63;2.25;2.66;2.5;2.38
BA;502;mark hillier;sp14;Business Administration III;71;70;4.73;4.65;4.76;4.85;4.63
BA;502;david burgstahler;sp14;Business Administration III;39;70;2.5;2.68;2.68;2.63;2.79
BA;502;theodore klastorin;sp14;Business Administration III;65;70;3.34;3.14;3.28;2.85;3.17
BA;502;mark hillier;sp15;Business Administration III;49;52;4.38;4.61;4.56;4.8;4.21
BA;502;lloyd tanlu;sp15;Business Administration III;34;52;3.63;3.5;3.86;4.06;3.4
BA;502;theodore klastorin;sp15;Business Administration III;46;52;2.89;NULL;2.58;2.19;NULL
BA;502;david burgstahler;sp13;Business Administration III;38;45;3.17;3.07;2.92;2.93;3.21
BA;502;mark hillier;sp13;Business Administration III;35;45;4.82;4.82;4.87;4.94;4.7
BA;502;theodore klastorin;sp13;Business Administration III;24;45;3.77;3.72;3.72;3.88;3.94
BA;502;david burgstahler;sp14;Business Administration III;53;69;2.98;2.81;2.95;2.88;3.38
BA;502;theodore klastorin;sp14;Business Administration III;42;69;3.14;3.0;3.18;2.81;2.63
BA;502;mark hillier;sp14;Business Administration III;44;69;4.79;4.67;4.83;4.94;4.63
BA;502;lloyd tanlu;sp15;Business Administration III;29;51;4.04;4.0;4.21;4.18;3.88
BA;502;mark hillier;sp15;Business Administration III;37;51;4.47;4.32;4.42;4.79;4.28
BA;502;david burgstahler;sp13;Business Administration III;22;46;3.38;3.21;3.39;3.0;3.77
BA;502;theodore klastorin;sp15;Business Administration III;29;51;3.13;NULL;3.03;2.77;NULL
BA;502;mark hillier;sp13;Business Administration III;44;46;4.74;4.65;4.77;4.87;4.44
BA;502;theodore klastorin;sp13;Business Administration III;48;46;4.12;4.06;4.06;4.0;3.81
BA;580;edward rice;su14;Problems in Microeconomics;8;8;4.83;4.83;4.83;5.0;4.7
BA;580;edward rice;su13;Problems in Microeconomics;8;8;4.5;4.5;4.7;4.83;4.17
BACCT;501;p.k. sen;au14;NULL;10;11;3.5;NULL;3.5;3.3;NULL
BACCT;502;yu li;au14;NULL;10;10;3.17;3.3;3.17;3.0;3.13
BACCT;504;p.k. sen;sp15;NULL;12;15;3.07;NULL;3.0;2.83;NULL
BACCT;505;rajib doogar;sp15;NULL;8;17;1.25;NULL;1.4;1.25;NULL
BACCT;512;deborah medlar;sp15;NULL;20;24;4.59;4.67;4.36;4.67;4.21
BACCT;520;hyung oh;wi15;NULL;8;8;4.17;4.17;4.25;4.17;4.5
BANA;110;gary mesick;au13;NULL;11;15;3.88;3.63;3.75;3.4;3.33
BANA;110;gary mesick;au13;NULL;22;24;3.5;3.86;4.0;4.65;3.79
BANA;120;andrew miles;wi14;NULL;21;22;4.08;3.95;4.07;4.29;3.33
BANA;120;barbara wilkie;wi14;NULL;12;14;4.06;4.21;4.07;4.75;4.5
BANA;130;charles bozonier;sp13;NULL;18;20;3.33;3.63;3.63;3.79;3.33
BANA;130;charles bozonier;sp14;NULL;11;0;3.86;3.81;4.0;4.58;3.38
BANA;130;charles bozonier;sp14;NULL;16;0;3.5;2.75;3.25;3.38;3.3
BANA;130;james blum;sp13;NULL;25;28;3.35;3.54;3.27;3.05;2.58
BARM;590;terence mitchell;au13;Behavioral Research Methods - Theory and Design;8;8;4.0;4.0;4.5;4.7;4.63
BARM;590;tom lee;au14;Behavioral Research Methods - Theory and Design;6;6;4.17;4.0;4.0;4.25;4.13
BARM;591;h steensma;wi14;Behavioral Research Methods - Approaches and Applications;5;5;4.67;4.67;4.67;4.88;4.88
BARM;591;h steensma;wi15;Behavioral Research Methods - Approaches and Applications;3;3;4.75;5.0;5.0;5.0;4.75
BART;121;gary carpenter;au13;NULL;21;25;NULL;NULL;NULL;4.69;NULL
BART;121;gary carpenter;su13;NULL;15;21;NULL;NULL;NULL;4.88;NULL
BART;121;gary carpenter;sp13;NULL;17;22;NULL;NULL;NULL;4.89;NULL
BART;121;gary carpenter;su14;NULL;6;9;NULL;NULL;NULL;4.9;NULL
BART;121;gary carpenter;sp14;NULL;19;24;4.71;4.64;4.71;4.82;4.71
BART;121;gary carpenter;su13;NULL;17;22;NULL;NULL;NULL;4.97;NULL
BART;121;gary carpenter;au13;NULL;13;24;NULL;NULL;NULL;4.85;NULL
BART;121;gary carpenter;su14;NULL;18;24;NULL;NULL;NULL;4.73;NULL
BART;121;gary carpenter;wi14;NULL;16;25;NULL;NULL;NULL;4.56;NULL
BART;130;carolyn bodle;sp13;NULL;8;14;4.7;NULL;4.7;4.83;NULL
BART;131;carolyn bodle;sp14;NULL;12;19;4.75;NULL;4.75;4.9;NULL
BART;191;carolyn bodle;wi14;NULL;15;16;3.88;NULL;4.25;4.4;NULL
BART;191;alejandra salinas tolosa;sp14;NULL;16;24;4.0;4.0;3.75;3.5;3.83
BARTS;121;gary carpenter;au14;NULL;22;24;NULL;NULL;NULL;4.5;NULL
BARTS;121;gary carpenter;wi15;NULL;22;24;NULL;NULL;NULL;4.81;NULL
BARTS;121;gary carpenter;sp15;NULL;19;24;NULL;NULL;NULL;4.55;NULL
BARTS;121;gary carpenter;au14;NULL;21;24;NULL;NULL;NULL;4.69;NULL
BARTS;121;barbara noah;sp15;NULL;8;24;3.25;NULL;3.5;3.75;NULL
BARTS;131;alejandra salinas tolosa;au14;NULL;16;22;3.67;3.5;3.67;3.63;4.07
BARTS;131;carolyn bodle;sp15;NULL;10;20;4.17;NULL;4.3;4.75;NULL
BARTS;135;barbara noah;au14;NULL;16;20;4.25;NULL;4.25;4.25;NULL
BARTS;135;barbara noah;wi15;NULL;12;24;3.0;NULL;3.17;3.07;NULL
BARTS;141;phillip carpenter;au14;NULL;15;24;3.8;3.8;4.0;4.0;4.25
BARTS;141;howard hsu;wi15;NULL;21;22;4.63;4.69;4.55;4.84;4.8
BARTS;141;howard hsu;sp15;NULL;18;23;4.89;4.9;4.9;4.89;4.86
BARTS;141;howard hsu;au14;NULL;20;23;4.59;4.5;4.67;4.83;4.59
BARTS;141;phillip carpenter;wi15;NULL;12;24;4.0;4.5;4.1;4.0;4.5
BARTS;141;phillip carpenter;sp15;NULL;13;24;4.57;4.78;4.57;4.57;4.69
BARTS;151;deborah jacoby;sp15;NULL;6;11;4.75;NULL;4.9;4.75;NULL
BARTS;151;gavin doyle;au14;NULL;12;16;4.64;NULL;4.64;4.81;NULL
BARTS;151;gavin doyle;sp15;NULL;10;18;4.67;4.5;4.79;4.79;4.5
BARTS;161;karena birk;au14;NULL;12;13;4.95;4.83;4.95;4.9;5.0
BARTS;161;diana garcia-snyder;wi15;NULL;8;15;4.7;4.7;4.5;4.83;4.7
BARTS;161;karena birk;sp15;NULL;5;13;4.25;4.67;4.33;4.67;4.67
BARTS;161;diana garcia-snyder;au14;NULL;6;15;4.5;4.75;4.75;4.9;4.75
BARTS;161;karena birk;wi15;NULL;8;14;4.7;4.7;4.5;4.7;4.93
BARTS;161;diana garcia-snyder;sp15;NULL;8;15;4.83;4.83;4.83;4.93;4.83
BARTS;161;diana garcia-snyder;sp15;NULL;4;14;4.5;4.0;4.5;4.83;4.0
BARTS;191;alejandra salinas tolosa;sp15;NULL;9;29;2.75;3.0;3.0;3.63;3.0
BARTS;197;gavin doyle;wi15;NULL;21;32;4.35;4.63;4.63;4.75;4.75
BARTS;197;diana garcia-snyder;wi15;NULL;19;32;4.42;4.33;4.71;4.77;4.77
BBIO;080;amy van-buren;wi14;NULL;15;24;NULL;3.67;NULL;3.86;NULL
BBIO;180;jeffrey jensen;au14;NULL;57;105;4.13;4.09;4.16;4.38;3.79
BBIO;180;cynthia chang;wi15;NULL;55;81;3.32;3.33;3.08;2.75;2.96
BBIO;180;jeff jensen;au13;NULL;63;95;3.62;3.72;3.44;3.81;3.33
BBIO;180;julie combs;wi14;NULL;40;72;2.83;2.72;2.5;1.83;2.18
BBIO;180;dana campbell;wi15;NULL;14;22;NULL;4.33;NULL;4.5;NULL
BBIO;180;patricia lu-irving;au14;NULL;18;21;NULL;3.5;NULL;3.93;NULL
BBIO;180;liam stacey;au13;NULL;17;24;NULL;2.33;NULL;2.0;NULL
BBIO;180;dana campbell;wi14;NULL;17;24;NULL;4.13;NULL;4.4;NULL
BBIO;180;amy van buren;wi14;NULL;2;22;NULL;4.0;NULL;3.5;NULL
BBIO;180;cynthia chang;wi15;NULL;15;20;NULL;3.8;NULL;4.33;NULL
BBIO;180;eva ma;au14;NULL;19;24;NULL;4.19;NULL;4.0;NULL
BBIO;180;liam stacey;au13;NULL;29;24;NULL;3.31;NULL;3.57;NULL
BBIO;180;cynthia chang;wi15;NULL;21;23;NULL;3.44;NULL;3.44;NULL
BBIO;180;cynthia chang;au14;NULL;19;19;NULL;4.17;NULL;4.77;NULL
BBIO;180;liam stacey;au13;NULL;13;24;NULL;2.57;NULL;2.75;NULL
BBIO;180;amy van-buren;wi14;NULL;11;24;NULL;4.58;NULL;4.58;NULL
BBIO;180;dana campbell;wi15;NULL;9;16;NULL;4.4;NULL;4.14;NULL
BBIO;180;eva ma;au14;NULL;23;24;NULL;4.0;NULL;3.78;NULL
BBIO;180;patricia lu-irving;au14;NULL;12;17;NULL;4.0;NULL;4.25;NULL
BBIO;200;susan mcnabb;sp15;NULL;35;78;3.44;3.06;3.15;2.57;3.15
BBIO;200;susan mcnabb;wi15;NULL;61;89;3.08;2.98;2.97;2.47;2.93
BBIO;200;alaron lewis;sp14;NULL;39;48;4.72;4.65;4.72;4.8;4.72
BBIO;200;eva ma;sp13;NULL;8;14;3.25;3.67;3.1;2.25;4.0
BBIO;200;marc servetnick;wi14;NULL;70;95;4.2;4.23;4.19;4.2;4.33
BBIO;200;alaron lewis;sp14;NULL;23;24;NULL;4.73;NULL;4.92;NULL
BBIO;200;susan mcnabb;sp15;NULL;8;24;NULL;2.75;NULL;3.83;NULL
BBIO;200;eva ma;wi15;NULL;12;16;NULL;3.9;NULL;4.25;NULL
BBIO;200;eva ma;sp13;NULL;12;14;NULL;3.1;NULL;3.1;NULL
BBIO;200;eva ma;wi14;NULL;17;24;NULL;4.06;NULL;4.21;NULL
BBIO;200;susan mcnabb;sp15;NULL;12;24;NULL;3.83;NULL;3.5;NULL
BBIO;200;susan mcnabb;wi15;NULL;5;19;NULL;4.25;NULL;4.0;NULL
BBIO;200;alaron lewis;sp14;NULL;18;24;NULL;4.38;NULL;4.81;NULL
BBIO;200;susan mcnabb;wi14;NULL;21;24;NULL;4.22;NULL;4.63;NULL
BBIO;200;eva ma;sp15;NULL;8;14;NULL;4.5;NULL;4.7;NULL
BBIO;200;eva ma;wi14;NULL;17;24;NULL;4.14;NULL;4.13;NULL
BBIO;200;susan mcnabb;wi15;NULL;7;17;NULL;3.13;NULL;2.75;NULL
BBIO;200;eva ma;sp15;NULL;9;16;NULL;4.4;NULL;4.86;NULL
BBIO;200;susan mcnabb;wi14;NULL;18;24;NULL;4.68;NULL;4.86;NULL
BBIO;200;eva ma;wi15;NULL;15;24;NULL;4.14;NULL;4.42;NULL
BBIO;200;eva ma;wi15;NULL;6;13;NULL;4.5;NULL;5.0;NULL
BBIO;200;susan mcnabb;wi14;NULL;17;24;3.81;3.63;3.86;3.75;3.6
BBIO;200;susan mcnabb;wi14;NULL;16;24;NULL;4.07;NULL;4.0;NULL
BBIO;220;salwa al-noori;su14;NULL;23;34;4.06;4.54;4.0;4.4;4.14
BBIO;220;bryan white;sp14;NULL;72;88;4.0;4.19;4.06;4.02;3.93
BBIO;220;bryan white;sp15;NULL;53;92;4.59;4.7;4.7;4.74;4.59
BBIO;220;jodi downs;au14;NULL;16;24;4.7;4.7;4.77;4.7;4.7
BBIO;220;salwa al-noori;su13;NULL;10;12;3.5;3.75;3.83;3.67;3.75
BBIO;220;bryan white;sp13;NULL;63;87;4.27;4.33;4.21;4.4;3.73
BBIO;220;salwa al-noori;su14;NULL;5;13;NULL;4.67;NULL;4.67;NULL
BBIO;220;bryan white;sp14;NULL;9;22;NULL;3.6;NULL;3.75;NULL
BBIO;220;jodi downs;au14;NULL;12;15;NULL;4.0;NULL;4.5;NULL
BBIO;220;salwa al-noori;su13;NULL;10;12;NULL;3.83;NULL;3.83;NULL
BBIO;220;bryan white;sp13;NULL;18;24;NULL;4.81;NULL;4.68;NULL
BBIO;220;salwa al-noori;su14;NULL;18;21;NULL;4.68;NULL;4.5;NULL
BBIO;220;jodi downs;sp15;NULL;13;23;NULL;4.0;NULL;3.67;NULL
BBIO;220;bryan white;sp14;NULL;17;24;NULL;4.73;NULL;4.65;NULL
BBIO;220;jodi downs;au14;NULL;9;9;NULL;4.38;NULL;4.38;NULL
BBIO;220;bryan white;sp13;NULL;21;24;NULL;4.42;NULL;4.29;NULL
BBIO;220;bryan white;sp14;NULL;16;20;NULL;3.79;NULL;3.79;NULL
BBIO;220;bryan white;sp15;NULL;4;11;NULL;5.0;NULL;5.0;NULL
BBIO;220;bryan white;sp14;NULL;17;21;NULL;4.56;NULL;4.56;NULL
BBIO;220;bryan white;sp15;NULL;10;19;NULL;4.88;NULL;4.94;NULL
BBIO;220;jodi downs;sp13;NULL;10;19;NULL;4.88;NULL;4.88;NULL
BBIO;220;bryan white;sp15;NULL;12;19;NULL;4.81;NULL;4.9;NULL
BBIO;220;bryan white;sp15;NULL;10;16;NULL;3.5;NULL;3.83;NULL
BBIO;220;bryan white;sp15;NULL;2;11;NULL;5.0;NULL;5.0;NULL
BBIO;220;bryan white;sp15;NULL;7;11;NULL;4.17;NULL;4.5;NULL
BBIO;220;bryan white;sp15;NULL;6;17;NULL;4.17;NULL;4.5;NULL
BBIO;220;bryan white;sp15;NULL;11;17;NULL;4.58;NULL;4.38;NULL
BBIO;220;bryan white;sp15;NULL;8;19;NULL;4.5;NULL;4.0;NULL
BBIO;220;jodi downs;sp14;NULL;13;22;3.92;3.63;3.43;4.08;3.58
BBIO;220;jodi downs;sp14;NULL;11;23;NULL;2.75;NULL;3.13;NULL
BBIO;230;alaron lewis;au13;NULL;28;23;4.63;4.72;4.76;4.86;4.8
BBIO;231;cristina walcher-chevillet;au14;NULL;26;45;3.25;2.89;3.21;3.38;3.2
BBIO;240;alaron lewis;wi15;NULL;22;28;3.94;4.0;3.86;3.88;3.67
BBIO;240;alaron lewis;wi15;NULL;10;13;NULL;3.5;NULL;3.75;NULL
BBIO;240;alaron lewis;wi15;NULL;10;15;NULL;3.83;NULL;4.21;NULL
BBIO;241;greg crowther;sp15;NULL;11;28;4.38;4.58;4.2;4.58;4.13
BBIO;241;jodi downs;sp15;NULL;7;14;NULL;3.13;NULL;2.0;NULL
BBIO;241;jodi downs;sp15;NULL;5;14;NULL;4.67;NULL;4.25;NULL
BBIO;260;keya sen;au14;NULL;5;5;3.75;3.25;2.25;1.25;3.25
BBIO;285;rebecca price;wi15;NULL;15;20;2.6;2.7;1.67;1.75;1.63
BBIO;285;rebecca price;wi15;NULL;13;19;3.86;3.88;3.58;4.0;3.67
BBIO;293;thomas stoklasek;su14;NULL;13;16;4.57;4.57;4.42;4.4;3.86
BBIO;305;bryan white;wi15;NULL;27;34;4.66;4.71;4.83;4.79;4.75
BBIO;305;bryan white;wi14;NULL;13;24;4.57;4.42;4.29;4.69;4.69
BBIO;310;douglas wacker;sp15;NULL;35;48;4.77;4.79;4.8;4.9;4.63
BBIO;310;douglas wacker;sp14;NULL;38;47;4.64;4.71;4.5;4.74;4.66
BBIO;310;bryan white;au14;NULL;36;48;4.78;4.78;4.86;4.83;4.7
BBIO;310;bryan white;au13;NULL;24;39;4.5;4.19;4.2;4.5;4.5
BBIO;310;douglas wacker;sp13;NULL;37;48;4.46;4.58;4.62;4.7;4.41
BBIO;350;jeff jensen;sp13;NULL;10;11;4.67;4.79;4.5;4.88;4.67
BBIO;350;alaron lewis;au13;NULL;13;21;NULL;3.63;NULL;4.69;NULL
BBIO;351;douglas wacker;wi15;NULL;31;47;4.73;4.76;4.68;4.83;4.21
